	bsize	iteration	throughput
973	1024	73	5191.886447320386
974	1024	74	5193.757401916445
975	1024	75	5176.1935417003115
976	1024	76	5180.2578159770255
977	1024	77	5197.019097829336
978	1024	78	5195.742840828809
979	1024	79	5196.924771672369
980	1024	80	5191.378132225831
981	1024	81	5181.689009427247
982	1024	82	5193.330353947203
983	1024	83	5180.489003288038
984	1024	84	5180.545241159534
985	1024	85	5196.648101363843
986	1024	86	5191.804859179531
987	1024	87	5193.64435297219
988	1024	88	5178.1655723513995
989	1024	89	5175.788088727782
990	1024	90	5176.206018183747
991	1024	91	5177.460211608449
992	1024	92	5178.958552340437
993	1024	93	5174.7466776548035
994	1024	94	5179.870467277321
995	1024	95	5177.179369235146
996	1024	96	5177.959562178787
997	1024	97	5178.971042156783
998	1024	98	5179.720541396473
999	1024	99	5179.814244054927
1000	2048	0	4984.972191884009
1001	2048	1	5009.111282423892
1002	2048	2	5009.096677468282
1003	2048	3	5011.995969367661
1004	2048	4	4992.142454397681
1005	2048	5	4989.199428938507
1006	2048	6	4991.292534968367
1007	2048	7	4990.2312673192555
1008	2048	8	4987.73935350509
1009	2048	9	4986.714335142265
1010	2048	10	5007.134546052291
1011	2048	11	5006.314527164855
1012	2048	12	5007.604499999417
1013	2048	13	5008.0920609767545
1014	2048	14	5008.057023489074
1015	2048	15	5006.600481896251
1016	2048	16	5006.912735083338
1017	2048	17	5006.390389522286
1018	2048	18	5007.125789983574
1019	2048	19	5010.189363269491
1020	2048	20	5006.404978700761
1021	2048	21	5008.462904440832
1022	2048	22	5009.961437584096
1023	2048	23	5008.921424643731
1024	2048	24	5008.936028577393
1025	2048	25	5006.606318047234
1026	2048	26	5006.763899267106
1027	2048	27	5007.119952621442
1028	2048	28	5006.1803147798255
1029	2048	29	5008.223455922051
1030	2048	30	5005.836063739522
1031	2048	31	5007.108277938011
1032	2048	32	5008.059943260989
1033	2048	33	5007.467299357302
1034	2048	34	5006.723043924275
1035	2048	35	5005.442275273452
1036	2048	36	5007.943155039871
1037	2048	37	5005.655205046951
1038	2048	38	5006.974022991453
1039	2048	39	5006.2503377350595
1040	2048	40	5004.380813558888
1041	2048	41	5008.979840889331
1042	2048	42	5007.090766014943
1043	2048	43	5009.020733071976
1044	2048	44	5009.280706133179
1045	2048	45	5008.416180980701
1046	2048	46	5009.099598452591
1047	2048	47	5008.226375888034
1048	2048	48	5010.04033258989
1049	2048	49	5008.950632596213
1050	2048	50	5007.840969814557
1051	2048	51	5009.8913107760145
1052	2048	52	5008.048264193756
1053	2048	53	5006.796000361378
1054	2048	54	5006.33203365866
1055	2048	55	5006.14238649695
1056	2048	56	5005.331442286458
1057	2048	57	5006.168644477729
1058	2048	58	5006.492515557255
1059	2048	59	5005.824395042389
1060	2048	60	5007.108277938011
1061	2048	61	5007.613257742476
1062	2048	62	4988.987896820672
1063	2048	63	4989.637038607538
1064	2048	64	4990.118208028516
1065	2048	65	4989.268977662542
1066	2048	66	4988.428727064087
1067	2048	67	4990.118208028516
1068	2048	68	4987.71328849583
1069	2048	69	4988.732923042256
1070	2048	70	4987.85809755024
1071	2048	71	4988.857509246009
1072	2048	72	4988.69815590991
1073	2048	73	4988.141947689729
1074	2048	74	4989.2486924177365
1075	2048	75	4988.686566973482
1076	2048	76	4988.735820325159
1077	2048	77	4988.23174374579
1078	2048	78	4990.753145825223
1079	2048	79	4989.439959851838
1080	2048	80	4989.074825656934
1081	2048	81	4990.390718615926
1082	2048	82	4988.191190287877
1083	2048	83	4989.077723336981
1084	2048	84	4989.605157165046
1085	2048	85	4990.416811616431
1086	2048	86	4988.266504377397
1087	2048	87	4989.002384749682
1088	2048	88	4989.718193208703
1089	2048	89	5010.563440107561
1090	2048	90	5012.291347633935
1091	2048	91	5010.5809763299285
1092	2048	92	5009.511491347009
1093	2048	93	5011.478410223261
1094	2048	94	5009.964359577037
1095	2048	95	5010.309178676335
1096	2048	96	5009.190150655894
1097	2048	97	5009.239809705753
1098	2048	98	5008.49210704611
1099	2048	99	5007.782580129504
1100	4096	0	4719.414959505573
1101	4096	1	4720.792193431948
1102	4096	2	4721.056838879381
1103	4096	3	4723.111444560064
1104	4096	4	4719.596469780891
1105	4096	5	4719.617214701362
1106	4096	6	4718.642400538336
1107	4096	7	4719.606842218331
1108	4096	8	4717.382997851076
1109	4096	9	4719.676857363576
1110	4096	10	4718.743492863601
1111	4096	11	4719.815597213694
1112	4096	12	4717.969858039655
1113	4096	13	4719.504416396419
1114	4096	14	4705.765314191661
1115	4096	15	4706.373783709522
1116	4096	16	4703.748950409843
1117	4096	17	4705.04747094926
1118	4096	18	4702.110076742415
1119	4096	19	4702.322435066126
1120	4096	20	4701.67383709315
1121	4096	21	4704.535964096285
1122	4096	22	4702.007122034983
1123	4096	23	4704.47928000655
1124	4096	24	4704.961138313492
1125	4096	25	4706.308030480014
1126	4096	26	4703.0021106182985
1127	4096	27	4704.380086136267
1128	4096	28	4702.418967917926
1129	4096	29	4704.233235359674
1130	4096	30	4702.8437595552905
1131	4096	31	4705.154424727501
1132	4096	32	4699.906543917377
1133	4096	33	4709.443021610423
1134	4096	34	4707.659564020273
1135	4096	35	4708.6517843267575
1136	4096	36	4709.067376632048
1137	4096	37	4710.578065813144
1138	4096	38	4714.055038520818
1139	4096	39	4694.017454883264
1140	4096	40	4715.972798676663
1141	4096	41	4721.1139231601255
1142	4096	42	4715.915838652962
1143	4096	43	4721.449969975417
1144	4096	44	4718.1758767003275
1145	4096	45	4719.833750694725
1146	4096	46	4720.220193629412
1147	4096	47	4718.624256220502
1148	4096	48	4717.846773715187
1149	4096	49	4718.317120013974
1150	4096	50	4715.527511524721
1151	4096	51	4719.411070152464
1152	4096	52	4718.661841033719
1153	4096	53	4718.298978197613
1154	4096	54	4717.614874384996
1155	4096	55	4719.268464965208
1156	4096	56	4718.956060086667
1157	4096	57	4717.936171165172
1158	4096	58	4717.831226678413
1159	4096	59	4717.661511524994
1160	4096	60	4717.274192140049
1161	4096	61	4716.341777607693
1162	4096	62	4715.550809348939
1163	4096	63	4716.380620853918
1164	4096	64	4714.610019198873
1165	4096	65	4716.415580322569
1166	4096	66	4717.779403962525
1167	4096	67	4716.717289124342
1168	4096	68	4716.267977202518
1169	4096	69	4717.274192140049
1170	4096	70	4714.123595493285
1171	4096	71	4713.509240935411
1172	4096	72	4710.796356590805
1173	4096	73	4710.191908607324
1174	4096	74	4712.648120782964
1175	4096	75	4711.329897893899
1176	4096	76	4711.674890859994
1177	4096	77	4710.076977719631
1178	4096	78	4711.146439067384
1179	4096	79	4711.877775483074
1180	4096	80	4709.537264977087
1181	4096	81	4712.80454715035
1182	4096	82	4711.310517765451
1183	4096	83	4710.217736544933
1184	4096	84	4708.829886332147
1185	4096	85	4709.180967417867
1186	4096	86	4708.345944926732
1187	4096	87	4712.520143296814
1188	4096	88	4711.201991992541
1189	4096	89	4710.624563928021
1190	4096	90	4717.224972157726
1191	4096	91	4715.75273346928
1192	4096	92	4714.206383929209
1193	4096	93	4719.189387621455
1194	4096	94	4716.152749609363
1195	4096	95	4717.669284471308
1196	4096	96	4717.568238167065
1197	4096	97	4716.7535485741455
1198	4096	98	4718.5763040522115
1199	4096	99	4716.547654103661
1200	8192	0	4661.799016049003
1201	8192	1	4661.117285917635
1202	8192	2	4660.859317618413
1203	8192	3	4659.399300135538
1204	8192	4	4658.795967046496
1205	8192	5	4659.5850697403885
1206	8192	6	4661.420182203767
1207	8192	7	4661.255765973876
1208	8192	8	4661.418917419269
1209	8192	9	4661.317736883161
1210	8192	10	4660.749942621879
1211	8192	11	4661.386665646472
1212	8192	12	4662.041906865642
1213	8192	13	4660.208201133731
1214	8192	14	4641.849832852956
1215	8192	15	4630.06600831909
1216	8192	16	4635.981394947201
1217	8192	17	4635.973888852084
1218	8192	18	4636.555683285211
1219	8192	19	4640.265708283342
1220	8192	20	4642.151484445972
1221	8192	21	4640.309575289596
1222	8192	22	4637.7159544717515
1223	8192	23	4661.847086180924
1224	8192	24	4662.601790691552
1225	8192	25	4661.408166778749
1226	8192	26	4661.891362179481
1227	8192	27	4654.841847021712
1228	8192	28	4654.014004950413
1229	8192	29	4653.566474996776
1230	8192	30	4654.430726412348
1231	8192	31	4660.535000938625
1232	8192	32	4659.0935076068145
1233	8192	33	4661.4973353560445
1234	8192	34	4660.750574832542
1235	8192	35	4660.965536401048
1236	8192	36	4661.637102898011
1237	8192	37	4647.822421531215
1238	8192	38	4647.771496715559
1239	8192	39	4660.066623185039
1240	8192	40	4661.151430920627
1241	8192	41	4660.036918189418
1242	8192	42	4660.545747551941
1243	8192	43	4639.780093274334
1244	8192	44	4659.937693608934
1245	8192	45	4642.964445647985
1246	8192	46	4640.794674336912
1247	8192	47	4643.772670730224
1248	8192	48	4641.554490589569
1249	8192	49	4642.9117450886915
1250	8192	50	4642.737339864203
1251	8192	51	4640.574048242889
1252	8192	52	4659.563585423158
1253	8192	53	4659.801819669178
1254	8192	54	4660.815693449469
1255	8192	55	4663.55485134195
1256	8192	56	4662.640386508148
1257	8192	57	4661.040777634647
1258	8192	58	4661.886934541779
1259	8192	59	4661.439154053597
1260	8192	60	4660.8460406109825
1261	8192	61	4659.943381528039
1262	8192	62	4660.693676559774
1263	8192	63	4661.869224075074
1264	8192	64	4662.138690726887
1265	8192	65	4660.719596711753
1266	8192	66	4657.538630415666
1267	8192	67	4658.764383231032
1268	8192	68	4660.12793043716
1269	8192	69	4659.736729379661
1270	8192	70	4648.168865635242
1271	8192	71	4640.4104725516145
1272	8192	72	4640.211189017255
1273	8192	73	4643.286321458133
1274	8192	74	4640.9394716123215
1275	8192	75	4648.270733799246
1276	8192	76	4642.2537162294075
1277	8192	77	4639.186214653108
1278	8192	78	4641.157624827627
1279	8192	79	4642.791918507842
1280	8192	80	4641.09869636272
1281	8192	81	4660.44966194528
1282	8192	82	4660.4875900009265
1283	8192	83	4659.381608564757
1284	8192	84	4658.684793915353
1285	8192	85	4660.878284903102
1286	8192	86	4662.4720881208505
1287	8192	87	4661.953349990401
1288	8192	88	4661.762331615279
1289	8192	89	4661.828743513618
1290	8192	90	4648.435492996313
1291	8192	91	4648.575736171025
1292	8192	92	4648.870714678664
1293	8192	93	4663.337119224631
1294	8192	94	4660.7752311821805
1295	8192	95	4657.08537264218
1296	8192	96	4661.6269836995125
1297	8192	97	4659.517457999609
1298	8192	98	4660.253078082619
1299	8192	99	4660.574826871755
